source,page,chunk_id,text
Comprendre_lautisme_pour_les_nuls,187,Comprendre_lautisme_pour_les_nuls_p187_c0,"Travailler la frustration Enseigner aux autres comment décoder correctement les préludes d’une explosion émotionnelle est un peu comme donner à un homme affamé un poisson pour dîner. L’homme est satisfait le temps d’un repas, mais que se passe-t-il lorsqu’il aura faim à nouveau. Il est bien plus efficace d’apprendre à l’homme comment pêcher. Apprendre à un enfant ayant le syndrome d’Asperger à reconnaître ses propres états émotionnels et leurs intensités est beaucoup plus puissant et revient à apprendre à un homme comment Un temps d exclusion peut-il aider ? Une punition fréquemment assignée aux enfants autistes qui font preuve de comportements difficiles consiste à les envoyer dans diverses salles d’isolement, pour leur permettre de réfléchir à ce qu’ils ont fait de mal et peut-être pour les calmer. En fait, un nombre croissant de praticiens remet en question la validité du temps d’exclusion. L’un des professionnels, le Dr Arnold Miller (qui a conçu la méthode de Miller, voire le chapitre 9), dit : « je remets en cause comme non constructive la pratique consistant à isoler encore davantage un enfant qui déjà présente des difficultés de socialisation ». Consultez la liste de la section « interventions pour la phase de grondements » pour des idées plus constructives."
Comprendre_lautisme_pour_les_nuls,187,Comprendre_lautisme_pour_les_nuls_p187_c1,"Une fois que l’enfant a suffisamment récupéré, envisagez de le réintégrer dans sa routine, en repassant en revue des choses qu’il a déjà apprises. Cela souligne le fait que le travail du jour doit être fait malgré tout et qu’un mauvais passage le matin ne doit pas gâcher toute la journée."
Comprendre_lautisme_pour_les_nuls,188,Comprendre_lautisme_pour_les_nuls_p188_c0,"pêcher. De même qu’un pêcheur a appris son métier, un enfant avec le syndrome d’Asperger peut apprendre à se débrouiller dans le monde sans une aide constante. Toutefois, les défis de la compréhension des règles des interactions sociales rendent difficile pour les personnes avec le syndrome d’Asperger de planifier et de calibrer leurs réponses. Tout comme on peut étudier et même prendre avec soi un manuel de survie lors d’un séjour d’affaires dans un pays étranger, des aides visuelles telles que les Power Cards peuvent être des outils particulièrement efficaces. (Voir le chapitre 13.) Par exemple, vous pouvez expliquer à un enfant avec le syndrome d’Asperger que quand il se sent frustré, il peut utiliser diverses tactiques pour se calmer. Les Power Cards consistent à utiliser la passion d’un enfant et à invoquer une figure de héros. Par exemple, vous pouvez aider un enfant avec un intérêt spécifique pour l’exploration de l’espace en lui montrant une Power Card avec Neil Armstrong, le premier homme à avoir marché sur la lune, et en même temps vous pouvez lui apprendre les rudiments des techniques de relaxation. Utiliser le thermomètre à émotions pour évaluer les états émotionnels Mettre à contribution la pensée visuelle des « aspis » peut être très utile."
Comprendre_lautisme_pour_les_nuls,188,Comprendre_lautisme_pour_les_nuls_p188_c1,"À cet effet, vous pouvez aider celui qui vous est proche à évaluer son état émotionnel en créant un thermomètre qui lui permettra de visualiser l’intensité de ses réactions émotionnelles dans une situation donnée. Par exemple, la figure 5-2 montre un thermomètre avec une"
Comprendre_lautisme_pour_les_nuls,189,Comprendre_lautisme_pour_les_nuls_p189_c0,"échelle de 0 à 100. Au sommet, la graduation 100 indique une sublime béatitude. Vous voyez 50 à mi-hauteur, qui couvre l’entre-deux neutre. Et tout en bas, le point de glaciation 0 désigne un état fort triste. En travaillant avec votre enfant, vous pouvez dessiner un thermomètre similaire et y inscrire certains signes physiologiques qui indiquent ses différents états émotionnels. Par exemple, se sentir endormi, lent, froid peut indiquer un état triste proche de O. Lorsque votre enfant manifeste certains signes, vous ou un autre accompagnant pouvez renvoyer l’enfant à ce thermomètre pour l’aider à déterminer son état émotionnel. « Oh, je vois que tu grimaces et que tu trembles beaucoup. Vérifions ton thermomètre des émotions pour voir à quel niveau sont tes émotions et ce qui peut t’aider pour te calmer. » En plus du thermomètre heureux/triste, il est utile d’avoir un thermomètre qui détermine le niveau de stress de notre enfant. Le thermomètre de la figure 5-3 comporte une échelle de 100, depuis un niveau de stress élevé jusqu’à la détente complète, ainsi que des suggestions d’indices visuels et d’interventions recommandées (pour plus d’informations sur des interventions particulières, voyez la section « Les interventions pour l’étape du grondement »)."
Comprendre_lautisme_pour_les_nuls,189,Comprendre_lautisme_pour_les_nuls_p189_c1,"Par exemple, si votre enfant est en train de traîner et de grimacer, vous pouvez suggérer de vérifier le thermomètre de stress. Lorsque vous découvrez tous les deux que son comportement indique un niveau de stress de 70 ou plus, vous pouvez travailler sur des techniques qui diminuent le niveau de stress."
Comprendre_lautisme_pour_les_nuls,190,Comprendre_lautisme_pour_les_nuls_p190_c0,Figure 5-2 Un thermo­mètre qui évalue l’humeur générale. Figure 5-3 Un thermomètre qui évalue le niveau de stress.
Comprendre_lautisme_pour_les_nuls,191,Comprendre_lautisme_pour_les_nuls_p191_c0,"Détecter le harcèlement et ses répercussions émotionnelles Malheureusement, le harcèlement à l’école, dans la cour de récréation et au-delà, fait partie de la vie quotidienne pour les personnes différentes. La plupart des gens autistes font état de harcèlements subis à l’école. Certaines recherches indiquent que 94 % des enfants avec autisme sont harcelés à l’école. Le harcèlement est caractérisé par quatre composantes : » Un déséquilibre de pouvoir. Le harceleur peut être plus fort, avoir une conscience sociale ou un statut social plus fort, et avoir d’autres avantages physiques ou psychologiques. » L’intention de nuire. Le harceleur se comporte de manière négative avec l’intention de nuire au statut social de la personne innocente et ceci le plus souvent pour infliger des souffrances ou des blessures physiques et émotionnelles. » Une victime en souffrance. Un harceleur se focalise le plus souvent sur une personne qui est différente des autres dans le groupe. Un enfant avec le syndrome d’Asperger remplit souvent ce rôle. » Des actions négatives répétées. Le harcèlement n’est pas un événement unique, isolé. Il s’agit d’une série d’attaques, qui tendent à monter en puissance."
Comprendre_lautisme_pour_les_nuls,192,Comprendre_lautisme_pour_les_nuls_p192_c0,"Parfois un enseignant utilise un sarcasme pour contrôler le comportement d’un élève ou pour susciter des résultats donnés, souvent sans intention de nuire. Cette action est souvent désignée comme harcèlement pédagogique. Si vous soupçonnez un harcèlement éducatif, vous pouvez prendre un rendez-vous avec le professeur principal pour évoquer vos soucis. Assurez-vous que vos critiques portent bien sur le style éducatif et non sur le professeur en tant que tel, qui probablement ne veut pas mal faire. Le harcèlement peut avoir un impact négatif significatif pour les personnes avec le syndrome d’Asperger. Certaines rapportent souffrir d’un syndrome de stress posttraumatique, résultat de mauvais traitements subis. D’autres conséquences à vie en résultent. Elles peuvent aller d’une mauvaise estime de soi, à la dépression jusqu’à, pour ceux qui sont concernés par l’autisme, à une plus grande réticence encore à entrer dans des interactions sociales par peur des mauvaises réactions. Intervenir est important dès que vous détectez des signes de harcèlement. Les sections suivantes présentent les signes d’un harcèlement et les astuces pour y mettre fin. Les signes de harcèlement Les difficultés qu’ont les enfants Asperger à lire les indices nonverbaux sont partiellement responsables du harcèlement dont ils sont victimes. Considérons l’exemple suivant : Quatre élèves parmi ceux d’une classe viennent voir Tommy et lui demandent « qu’est-ce t’as ?"
Comprendre_lautisme_pour_les_nuls,192,Comprendre_lautisme_pour_les_nuls_p192_c1,"» Tommy réfléchit un instant, puis fouille dans ses poches pour donner le nombre de mouchoirs, de pièces de monnaie et de crayons qu’il a sur lui. Les autres élèves rient et disent : « Super, Tommy. »"
Comprendre_lautisme_pour_les_nuls,193,Comprendre_lautisme_pour_les_nuls_p193_c0,"Plus tard, vous demandez à Tommy ce qu’il pense de ses camarades de classe. Tommy dit : « Ce sont de bons amis à moi. Ils me parlent, me posent des questions et rient beaucoup. » Vous décidez de parler au professeur de Tommy de la situation. Si votre enfant avec le syndrome d’Asperger montre un ou plusieurs des traits suivants, il y a de fortes chances qu’il soit victime de harcèlement à l’école : Le syndrome d’Asperger et la violence Vous pouvez lire des articles de presse sur des gens ayant, ou suspectés d’avoir, le syndrome d’Asperger et qui commettent des actes de violence. Certains chercheurs rendent responsable le syndrome de toute une gamme d’actes haineux. Toutefois, vous pouvez relativiser ce point en vous rendant compte que presque toutes ces situations sont précédées d’une longue histoire de harcèlement et de mise à l’écart de la société par les camarades de classe. La plupart des personnes ayant le syndrome d’Asperger et d’autres handicaps rapportent être victimes de harcèlement à l’école primaire et au-delà. Étant donné les effets sur le long terme du harcèlement tant sur la victime que sur l’agresseur, mettre en place des mesures en vue d’une meilleure prise en compte de la différence et imposer une politique de tolérance zéro pour le harcèlement à l’école permettraient d’avancer considérablement dans la lutte contre les actes de violence – des actes dont peut-être chacun est capable lorsqu’il est victime d’un harcèlement notable."
